3.031538439601494517e+01,2.221574009962639806e+01,7.469840597758405920e-01,8.189227185554170063e+00,5.052817397260274568e+00,7.462473225404732124e-01,3.755090286425902257e-01,4.619915317559153323e+01,1.062914694894147027e-01,6.495462889165629639e-01,1.465195018679950334e-01,5.030263636363636603e-01,1.734677708592776979e-01,2.150305462017434621e+01,5.215899128268990798e-02,3.054873599003736229e-01,4.223640099626400912e-02,2.632501369863013418e-01,9.783609410958902686e+01,3.824756782067247229e+01,8.037347945205478572e-01,1.408735179327521791e+01,9.448360336239105095e+00,6.990338480697384504e-01,2.115779078455790885e-01,1.388944458281444472e-01,6.522657534246574240e-01,1.899900373599003886e-03,1.442161394769614080e-01,5.573782067247820549e-02,3.104902988792029861e-01,6.124993773349938359e-03,1.362857534246575131e-01,7.210998754669986632e-02,3.948736861768368245e-01,2.349526774595267920e-03,1.315303486924035148e-01,5.039714819427148357e-02,2.656043337484433886e-01,1.481621419676214073e-02,3.063507471980074781e-01,2.348398359900373578e+01,6.261519302615192828e+01,4.298000978572079411e+00,1.644434869664629595e+00,3.326501436459123467e-02,5.695848032624591939e-01,4.231635298649886190e-01,3.003209023395604638e-02,3.787525840611987576e-02,6.095924837411428321e+00,1.300779509752875845e-02,6.434389628368965275e-02,2.293413640797507466e-02,5.456485817371398150e-02,1.636975702207614167e-02,3.168957953113573200e+00,5.350281138522234615e-03,2.066543786641652711e-02,1.806872155042125311e-02,2.157137343346195169e-02,1.275386422469741454e+01,2.462057000267268148e+00,1.401615146827710212e-02,8.957558031143031396e-01,6.485159241284571552e-01,2.432140617578983088e-02,2.273701398191998319e-02,1.783667412563185936e-02,6.490482327583811661e-02,9.819038826049512197e-03,1.606320367899579174e-02,6.272951817636207572e-03,2.135354295596020302e-02,1.232796056738961511e-02,1.656395001738190931e-02,9.631959007668933898e-03,4.080991528340789654e-02,9.855276539797999322e-03,1.662703500149820268e-02,6.132283450969557362e-03,2.290722762018982880e-02,1.096487620834087767e-02,2.999337879047227901e-02,4.574835533621932626e+00,1.267287209713277107e+01
3.262585330989145405e+01,2.321560646690108598e+01,7.396867298578199135e-01,8.605700504510014781e+00,5.242978458951230714e+00,7.534929062834428981e-01,2.927036232991896969e-01,4.008523182999541490e+01,9.821264332670845421e-02,5.288424094175202539e-01,7.598457422412474571e-02,4.528578657697599485e-01,2.420246751261274920e-01,3.276190883656933295e+01,4.401774957957498707e-02,3.387166488304541034e-01,1.232633542271823757e-01,2.154529276868980547e-01,1.097701793150894218e+02,4.056052363552972650e+01,8.051540284360190203e-01,1.490519182082250360e+01,1.006634432044030092e+01,6.954453906130561025e-01,1.365247209906741976e-01,1.264115578657697414e-01,5.299474850940223414e-01,-2.370717015746827763e-02,1.785855373796055856e-01,7.614901391224583593e-02,3.439274422871120285e-01,2.265136829231004234e-02,6.643071395811038504e-02,5.742577587524843458e-02,3.030040055037456215e-01,-2.355653569790552154e-02,1.521164653722672233e-01,7.018509402232074590e-02,3.196004280691026045e-01,2.291782602048616710e-02,2.970567497324568262e-01,2.035767075370738510e+01,5.378810579422106741e+01,4.107181720655090018e+00,1.713813812252292346e+00,3.462759542851342326e-02,6.606142116757262039e-01,3.556344261290583786e-01,3.292884848914911372e-02,2.371666050144167343e-02,4.594951497471784663e+00,6.417073036858734515e-03,3.118797824641761710e-02,1.563957221907295511e-02,2.611858773071031384e-02,1.511903825150783497e-02,4.615304673898536159e+00,4.095644909951486404e-03,1.802798859055431552e-02,1.842186934140624746e-02,1.812765908548849211e-02,1.429528256918878881e+01,2.572671188363402361e+00,1.728558292675852481e-02,9.660058425780169156e-01,6.751331520048543533e-01,2.990254035194232080e-02,1.456223758207894799e-02,9.932802560260802285e-03,3.133440754989676169e-02,6.793139569968107555e-03,2.055711582358076689e-02,7.461067207482924984e-03,1.874532693697082350e-02,8.982629518483315964e-03,8.273671623617039755e-03,6.480546214136002556e-03,2.462995458486615108e-02,6.777460994949386676e-03,2.132238137508323667e-02,6.705132415816670959e-03,1.962846906872429617e-02,9.014780095268922974e-03,3.451704864957256397e-02,4.754624883953771253e+00,1.359193587726038999e+01
2.476220002280501831e+01,1.987543445838084466e+01,7.662556670467502995e-01,7.635247799315849626e+00,4.342738038768528597e+00,7.673089623717218588e-01,2.697863625997719006e-01,2.642203395667046806e+01,9.440225769669327582e-02,4.847009578107183692e-01,7.869429874572406169e-02,4.060074116305587011e-01,2.211768529076396927e-01,2.322465776510832214e+01,5.022759407069555398e-02,3.317295096921323294e-01,9.573746864310148097e-02,2.359909236031927371e-01,1.400787008665906797e+02,4.465062346636259605e+01,8.556628962371721769e-01,1.614593890535918064e+01,1.144342358038768559e+01,6.602897377423032621e-01,8.612446978335233649e-02,9.816882554161915353e-02,4.873820752565564129e-01,-1.467724059293044545e-02,1.491696465222349111e-01,7.084212086659064100e-02,3.401491448118586503e-01,1.645245153933865695e-02,4.693158494868871627e-02,3.373751425313569613e-02,2.266772177879133321e-01,-1.457842645381984131e-02,1.341141391106043246e-01,6.339883694412770665e-02,2.999076624857468509e-01,1.737933865450399379e-02,1.721282554161915612e-01,1.118958643101482409e+01,2.850444697833523477e+01,5.651023166893889282e+00,2.235290539833429957e+00,5.258266432934962514e-02,8.491887971218311515e-01,5.703469373024748768e-01,5.499623593162192292e-02,2.299023626703147749e-02,4.519634258654270376e+00,9.689174244879094483e-03,3.146996336148010637e-02,1.448669347172638379e-02,3.172800249923872495e-02,1.784112187313596776e-02,6.102795550589066309e+00,6.734473917168528993e-03,2.411680783266782410e-02,2.337843105845651553e-02,2.930187208603257654e-02,1.953843878149702107e+01,2.842855869481090814e+00,2.559379974001114305e-02,9.930403973444008603e-01,8.876017334338361930e-01,4.593240287327824550e-02,1.093715525413148197e-02,9.211513548533809687e-03,3.304248630563416667e-02,8.968131287455891401e-03,2.582044545955688997e-02,5.965604542956454322e-03,2.526896465342931553e-02,8.514779928047054233e-03,1.007997214212853418e-02,4.803869498546890944e-03,3.118903211081349228e-02,9.033594275499455539e-03,2.721458131202564301e-02,7.069254070819310995e-03,2.647634963501478006e-02,8.021905287073959404e-03,2.366981531819632723e-02,2.853436920162331969e+00,7.452498039345073266e+00
3.759181301457976332e+01,2.437912304888507364e+01,7.610796312178388368e-01,9.207954566895368842e+00,5.465595797598628458e+00,7.587638936535162637e-01,3.532705188679245434e-01,5.521134361063464979e+01,9.608882933104631596e-02,6.017197684391081269e-01,1.541164451114922784e-01,4.476031303602058253e-01,2.253093267581474934e-01,3.563873057461405836e+01,5.731565180102916185e-02,3.794298456260720709e-01,8.315231560891939155e-02,2.962772727272727225e-01,1.626882634433962380e+02,4.826183469125214032e+01,8.456110849056603929e-01,1.753385523156089221e+01,1.224834877787307086e+01,6.751148799313894111e-01,1.556250000000000133e-01,1.254712264150943113e-01,6.028911663807889898e-01,-1.009037307032590106e-02,1.802771226415094408e-01,6.645008576329330952e-02,3.876808747855917670e-01,1.956925385934819503e-02,9.586185677530018046e-02,5.185162950257290321e-02,3.125160162950257337e-01,-1.006698113207547297e-02,1.670372855917666988e-01,6.115293739279589053e-02,3.310623070325900419e-01,2.255619639794168019e-02,2.233728987993139070e-01,1.139130165094339731e+01,2.945883361921097787e+01,6.790950562367148891e+00,2.305076320102984244e+00,3.983157546231291118e-02,8.790692138294388114e-01,5.944177880466078312e-01,4.193427759097868857e-02,2.788110128349822331e-02,1.015004337615920171e+01,1.120540761285089212e-02,4.608972381678582558e-02,1.517715113268578060e-02,4.161574258552938610e-02,2.497431553997262257e-02,7.847310927796916857e+00,7.236900541567246881e-03,3.015429058562751549e-02,2.574933588083336278e-02,3.161498350887734232e-02,2.154832880733619760e+01,3.063148297341985238e+00,2.235662531456382787e-02,1.097573200402001792e+00,9.175463311200604544e-01,3.828187919613156021e-02,1.490422094773022517e-02,1.175423667884916736e-02,4.640742094603293733e-02,1.020971097055465779e-02,2.447980102363881902e-02,8.569538939385638529e-03,3.047105415524622302e-02,1.751536252260849427e-02,1.006418373205943476e-02,5.830747542329049564e-03,3.172230602368257546e-02,1.019819732248909185e-02,2.421934784868604723e-02,8.593838964309362741e-03,3.286220607236520902e-02,1.639133036436934629e-02,2.539835039842614980e-02,2.567120556067426840e+00,6.786535597807349163e+00
2.420890527057802899e+01,1.815558272421646180e+01,9.060733868343997521e-01,6.437146144669775971e+00,4.873634421429346553e+00,5.645078950222318648e-01,3.274115605682680896e-01,3.323360512959548885e+01,1.114989046741134415e-01,6.367306582800130732e-01,1.081987420019520779e-01,5.285325235874633876e-01,2.347411994360698584e-01,2.332169187723674142e+01,5.149169287495932584e-02,3.613562194989697329e-01,1.031376423381411972e-01,2.582184687127209721e-01,1.009241611430430510e+02,3.839559903481184477e+01,8.366512634204533727e-01,1.393464162238369042e+01,9.816518078299534267e+00,6.563416657629325135e-01,1.303932219932762149e-01,1.341520008675848585e-01,6.384979503307667281e-01,-3.223062574558074184e-02,2.234037197700900201e-01,5.106812710118208143e-02,3.684269276651122027e-01,6.123457325669667134e-02,6.211866391931460812e-02,4.541923869428479005e-02,2.579333261034595370e-01,-3.216667389654050829e-02,2.202253551675523169e-01,4.819480533564689945e-02,3.381019520659364619e-01,7.717716082854353399e-02,2.397283266457000406e-01,2.279130895781368693e+01,6.172736145754256398e+01,1.752214161757686517e+00,6.762622471381459777e-01,1.864059924607094215e-02,2.636042989248340018e-01,2.063354092755131652e-01,3.955584117507177089e-02,1.751401523578559674e-02,2.876862785483470741e+00,7.326651190833943263e-03,3.481600057722768204e-02,1.167192101938575692e-02,3.617778599018219021e-02,1.626833235348252790e-02,2.335818001300094870e+00,3.980848726178653173e-03,2.109831961678540480e-02,1.780014740836995471e-02,1.811599012287565952e-02,9.025013119719989874e+00,1.613468176167591972e+00,1.255554659509666021e-02,5.494633651012872377e-01,4.791926156860311092e-01,2.524388650892049266e-02,8.296875809412183542e-03,8.351164047766678963e-03,3.523815130051840411e-02,4.823762036340236911e-03,1.670155513305454295e-02,5.144028428837188124e-03,2.045831104117220092e-02,1.786552964405657695e-02,3.925786572186062973e-03,3.547938007606266358e-03,2.266960732806638096e-02,4.834767309154257113e-03,1.707218416059331362e-02,5.431091112272222639e-03,1.891588041780721194e-02,1.922788706554821522e-02,1.705772686117049824e-02,3.355310381584055257e+00,9.491065479573698838e+00
2.700505572870287807e+01,2.025288653903235669e+01,8.143564113980409358e-01,7.566325749480558471e+00,4.763853992282576222e+00,7.123456663698425340e-01,3.186150044523597957e-01,3.489412910359156683e+01,1.020185663401602938e-01,5.826601513802315280e-01,1.143364054615612913e-01,4.683236568714752579e-01,1.395810923122588199e-01,1.553116886316414202e+01,4.519146631047788604e-02,2.526160730186999270e-01,2.862839121401009046e-02,2.239881418818640835e-01,1.229248237459186868e+02,4.225255485307212666e+01,8.364905461561294997e-01,1.536887687741169550e+01,1.070168863164143680e+01,6.720944197091125449e-01,1.308613980409617239e-01,1.192110566933808208e-01,5.848461264470169452e-01,-1.314112496289700227e-02,1.173752894033838062e-01,4.647398337785692973e-02,2.773894182249925788e-01,6.375482338972989242e-04,7.505020777678836352e-02,4.547772336004748950e-02,2.772167260314633008e-01,-1.304145146927871736e-02,1.112768180468982071e-01,4.338978925497180561e-02,2.539045859305431585e-01,1.129943603443158383e-02,2.215030721282279791e-01,1.664017138616800295e+01,4.411190264173345099e+01,3.521568693919141957e+00,1.333083424066780154e+00,3.520987105551257740e-02,5.150786696864171343e-01,4.053904636825696461e-01,4.239855330104288361e-02,2.703850341497211068e-02,3.749501351486724143e+00,1.041258121746658181e-02,4.521198033921426662e-02,1.592625361981019408e-02,4.009856871346458712e-02,1.128999138491099119e-02,2.372479576283506031e+00,5.394784689168753873e-03,1.796006954770058145e-02,1.589468082552963207e-02,2.231971667588249220e-02,1.591659655175420163e+01,2.522204212728619943e+00,1.832656313661938305e-02,8.627080373325155538e-01,7.590298970825590796e-01,3.141113050835851045e-02,1.133690793883170012e-02,1.028472314157789953e-02,4.668108458458535004e-02,6.067839900308734900e-03,1.069093909195553867e-02,4.409416315876498772e-03,2.684551302856542226e-02,1.101876427471467322e-02,6.019568119288197690e-03,4.721053158311968798e-03,2.827770071229328275e-02,6.092684417780869048e-03,1.097228956678502308e-02,4.607256854058929159e-03,2.838295415789587189e-02,8.434815304806808287e-03,2.874026336125605832e-02,3.750750261165525679e+00,1.013289771298261321e+01
2.437522161207450466e+01,2.028196974951830356e+01,7.381787411689145761e-01,7.912958188824662287e+00,4.240325272960822289e+00,7.949847141939627715e-01,2.679181759794476703e-01,2.686268095696852853e+01,9.202642903018626308e-02,4.636299293513166386e-01,7.154900449582529687e-02,3.920811175337186594e-01,2.543696852922286422e-01,2.694394460500963362e+01,4.378243416827232171e-02,3.428177906229929461e-01,1.385618497109826486e-01,2.042570648683365575e-01,1.425246959537572309e+02,4.509101236351958875e+01,8.541124598587026551e-01,1.639104797687861392e+01,1.143719640333975640e+01,6.726104046242774581e-01,8.401885035324342665e-02,9.893863198458574537e-02,4.663389210019267539e-01,-3.054434810533076389e-02,1.763968529222864623e-01,7.929576107899806436e-02,3.495367694283879056e-01,1.613159922928709272e-02,4.478236994219652461e-02,3.932280025690430142e-02,2.246595696852922430e-01,-3.038725112395632838e-02,1.593107257546563793e-01,7.424476557482337369e-02,3.255245022479126837e-01,1.657530507385998608e-02,1.728784200385356240e-01,1.061341056518946679e+01,2.645728965960179835e+01,6.100594482311422873e+00,2.470382795640504892e+00,5.779868840933317237e-02,9.180310871879153733e-01,7.513479952491997071e-01,5.767772275343720917e-02,2.809039508324941842e-02,6.650913357312385976e+00,2.042684718047013334e-02,5.265056823582780349e-02,2.122054173568702767e-02,6.155173580363437758e-02,3.190039125950250298e-02,9.133010401157438451e+00,7.331606943605436903e-03,2.585331459387202324e-02,4.113545575832510542e-02,2.467252926785463985e-02,2.291175324419923243e+01,3.212801179652858607e+00,3.764006875175495564e-02,1.098265843601947234e+00,1.081835225293901415e+00,5.181577160094603257e-02,1.750106163072577894e-02,9.868937510443967845e-03,5.318024784569767155e-02,4.379494223308540331e-03,3.515081484835389652e-02,9.336655704878659909e-03,2.505266191255408476e-02,1.146406543164146113e-02,1.221802003301224529e-02,6.972918592523744304e-03,2.978213438241844938e-02,4.358636720382897366e-03,3.353617012475662573e-02,9.282967828522673687e-03,2.826851948471175227e-02,1.121732304601777246e-02,4.220572757761052035e-02,4.063811142387966591e+00,1.042364462836739669e+01
3.077675327117826853e+01,2.275751739270213747e+01,7.338408294486417072e-01,8.527627632213469866e+00,5.079205224240475935e+00,7.580395595563415023e-01,2.960281144510529261e-01,3.831045974923645758e+01,9.255155119755667514e-02,5.160344317633821509e-01,9.274508921395274719e-02,4.232900659058029813e-01,2.710023308149815402e-01,3.485908226973155877e+01,4.445204950972512364e-02,3.658076354283877341e-01,1.476954669667256137e-01,2.181120880887316982e-01,1.328011648288056676e+02,4.419166153351551429e+01,8.241309114290308324e-01,1.608578709210737756e+01,1.114740556180678333e+01,6.815156244976691147e-01,1.258351711943417328e-01,1.146317794566790033e-01,5.171318116058511993e-01,-2.329209130364893326e-02,2.037429352194180809e-01,7.879750843915768466e-02,3.707067513261533276e-01,2.919154476772222936e-02,7.146532711782671576e-02,5.132046294807909165e-02,2.738422279376305779e-01,-2.318683491400096511e-02,1.832191769811927495e-01,7.468530782832341619e-02,3.491456518244655527e-01,2.956280340781225480e-02,2.315771901623533413e-01,1.603180098054975034e+01,4.266966725606815913e+01,3.961133229215980656e+00,1.587312196290212363e+00,4.311771919865309277e-02,5.952880249829544113e-01,4.212462920920732601e-01,3.590061964729852895e-02,2.385868987268408362e-02,5.071646883995920341e+00,8.417145814021077116e-03,3.416986836812840878e-02,1.399325470528078180e-02,3.052954845638303563e-02,1.642449320014290753e-02,4.921618431200276866e+00,3.886576502290843560e-03,1.805588621197706800e-02,1.843710666774718565e-02,1.548879166879849750e-02,1.876222845366736180e+01,2.663016107468041405e+00,2.627187609574895694e-02,8.668254455466717356e-01,8.888103684633930079e-01,3.382162819810531629e-02,1.497699814379184480e-02,1.017721548283960845e-02,3.421149553535753063e-02,6.632200156928757737e-03,1.895106484720341516e-02,7.767374170732880591e-03,1.908326701102817935e-02,1.056834619792944470e-02,8.681598707545803636e-03,5.311144399644593742e-03,2.504013426944107570e-02,6.618658121879222346e-03,1.994861744512758939e-02,7.601104771787422186e-03,2.219680850615282988e-02,1.058195434077220665e-02,3.022008305981517540e-02,3.892099929114056778e+00,1.072840810877493034e+01
2.648620135567207967e+01,2.040419947563627190e+01,7.898825425246195353e-01,7.647351822483693162e+00,4.695109412968410112e+00,7.368343905870315957e-01,3.481196188770942501e-01,3.812371307072515947e+01,9.721371019311933481e-02,5.918079677708146802e-01,1.504114208978130363e-01,4.413967387133904685e-01,1.368283284307456049e-01,1.496482502877605825e+01,4.771825041565417452e-02,2.556375751374856398e-01,1.997599437268193084e-02,2.356613121882593642e-01,1.053879076736155440e+02,3.938415597902545073e+01,8.194228162169073792e-01,1.443249112418467739e+01,9.856962015603016880e+00,6.851786929274844562e-01,1.609174446860212326e-01,1.311421920961760024e-01,5.934072387773371426e-01,-1.237818135311420827e-03,1.036943854712878837e-01,4.837490727714540556e-02,2.614580125335720928e-01,-6.827407596879396350e-03,9.146303875175854081e-02,5.340034531269982621e-02,3.055687939634224581e-01,-1.202046297480496200e-03,9.191544954597773154e-02,4.113579741654943556e-02,2.164590996291085867e-01,1.578603401969561840e-03,2.569710576800102730e-01,2.122044151426013414e+01,5.642281621690753468e+01,3.555342167493047434e+00,1.591416783743799579e+00,3.998989551169011142e-02,6.439964015991423985e-01,3.619624141347454471e-01,3.717605800947652167e-02,2.720563561408869541e-02,4.749261207058507850e+00,1.120540648952365881e-02,4.467863647057475351e-02,1.756177071078138946e-02,4.262048523818981471e-02,2.114204683058913334e-02,3.175083726788097138e+00,5.425140279631673890e-03,3.094452198422208491e-02,1.690824017590135744e-02,2.407164146057377829e-02,1.897010233621816511e+01,3.307210158702577285e+00,1.871153217606498151e-02,1.170520649130738500e+00,9.007338291311383083e-01,2.818636479176017326e-02,2.146915538553224520e-02,1.238618540969164093e-02,4.484674279139848341e-02,7.344771602106166947e-03,1.546890436460392551e-02,7.564770517424602471e-03,3.235173348038438562e-02,9.807678484042649941e-03,1.249357633973860286e-02,6.537046845610859462e-03,2.874391849707111368e-02,7.344050582178709291e-03,1.403095367391670074e-02,6.984607114524812692e-03,2.860020595230698334e-02,7.760151261514147865e-03,4.077756137177818152e-02,5.575585926820881610e+00,1.492639127548723366e+01
3.112577798201016321e+01,2.262358521705123238e+01,7.361493742667187812e-01,8.460636077434491753e+00,5.059391357059053185e+00,7.474106961282752648e-01,3.459326163472820070e-01,4.494142072741494331e+01,9.546407899882675130e-02,5.524750879937426751e-01,1.240449941337504747e-01,4.284300156433320517e-01,3.252005084082909558e-01,4.247794176769652097e+01,5.009511145874070981e-02,4.270198865858427784e-01,1.871437426671881121e-01,2.398754986312084114e-01,1.481273779233476660e+02,4.600041845913180083e+01,8.427784513101290731e-01,1.662204247164646276e+01,1.177198883457176315e+01,6.642023269456394097e-01,1.438961869378177494e-01,1.272814822057098116e-01,5.547651740320688196e-01,-3.544515056707078782e-02,2.561482401251466423e-01,9.228062182244818612e-02,4.390288228392648096e-01,4.006357059053578668e-02,9.022882283926476898e-02,6.576192804067265696e-02,3.275389323425889621e-01,-3.534560031286664711e-02,2.386563942119671600e-01,9.064319515056706855e-02,4.219302698474775570e-01,4.050271802894016282e-02,2.028882479468126221e-01,1.232731087211575982e+01,3.209346890887758974e+01,4.394490552762420954e+00,1.839862575440734949e+00,3.877565905797016738e-02,7.147853545431487321e-01,4.050395481430693057e-01,3.689142034611677529e-02,2.832194864763288092e-02,7.001428054210045104e+00,9.728963085999823776e-03,3.730282488523126161e-02,2.428833954140200563e-02,3.822162031437237317e-02,1.540839722367546086e-02,6.527155115466233504e+00,4.988852776100475769e-03,1.418990798641974263e-02,2.562157950539984547e-02,2.275654001451301450e-02,1.959439188748405059e+01,2.837470699960556342e+00,2.201748218740180035e-02,9.837132093504533659e-01,8.488854170542663446e-01,3.443840933058148895e-02,1.558914903704043675e-02,1.035932858384999190e-02,3.660557410348790064e-02,4.950026516494265491e-03,2.468252583881781065e-02,7.790940262295939847e-03,1.408412496689864443e-02,1.587510615225603411e-02,1.219297675252112127e-02,5.340610412256032238e-03,2.374484879779191482e-02,4.921913345563091145e-03,2.662784870395425857e-02,7.255790705783438446e-03,1.607028734608697065e-02,1.577689200017216159e-02,2.113600692919392204e-02,2.879688514411641531e+00,7.453661817446709748e+00
